Assembly Accession	ANI Best ANI match ANI	ANI Best ANI match Assembly	ANI Best ANI match Assembly Coverage	ANI Best ANI match Type Category	ANI Best ANI match Organism	ANI Best ANI match Type Assembly Coverage	ANI Best match status	ANI Category	ANI Check status	ANI Comment	ANI Declared ANI match ANI	ANI Declared ANI match Assembly	ANI Declared ANI match Assembly Coverage	ANI Declared ANI match Type Category	ANI Declared ANI match Organism	ANI Declared ANI match Type Assembly Coverage	ANI Submitted organism	ANI Submitted species	Annotation BUSCO Complete 	Annotation BUSCO Duplicated 	Annotation BUSCO Fragmented 	Annotation BUSCO Lineage 	Annotation BUSCO Missing 	Annotation BUSCO Single Copy 	Annotation BUSCO Total Count 	Annotation BUSCO Version 	Annotation Count Gene Non-coding	Annotation Count Gene Other	Annotation Count Gene Protein-coding	Annotation Count Gene Pseudogene	Annotation Count Gene Total	Annotation Method	Annotation Name	Annotation Pipeline	Annotation Provider	Annotation Release Date	Annotation Release Version	Annotation Report URL	Annotation Software Version	Annotation Status	Assembly Assembly Method	Assembly Atypical Is Atypical	Assembly Atypical Warnings	Assembly BioProject Accession	Assembly BioProject Lineage Accession	Assembly BioProject Lineage Parent Accession	Assembly BioProject Lineage Parent Accessions	Assembly BioProject Lineage Title	Assembly BioSample Accession	Assembly BioSample Age 	Assembly BioSample Attribute Name	Assembly BioSample Attribute Value	Assembly BioSample Biomaterial provider 	Assembly BioSample BioProject Accession	Assembly BioSample BioProject Parent Accession	Assembly BioSample BioProject Parent Accessions	Assembly BioSample BioProject Title	Assembly BioSample Breed 	Assembly BioSample Collected by 	Assembly BioSample Collection date 	Assembly BioSample Cultivar 	Assembly BioSample Description Comment	Assembly BioSample Description Organism Common Name	Assembly BioSample Description Organism Infraspecific Names Breed	Assembly BioSample Description Organism Infraspecific Names Cultivar	Assembly BioSample Description Organism Infraspecific Names Ecotype	Assembly BioSample Description Organism Infraspecific Names Isolate	Assembly BioSample Description Organism Infraspecific Names Sex	Assembly BioSample Description Organism Infraspecific Names Strain	Assembly BioSample Description Organism Name	Assembly BioSample Description Organism Pangolin Classification	Assembly BioSample Description Organism Taxonomic ID	Assembly BioSample Description Title	Assembly BioSample Development stage 	Assembly BioSample Ecotype 	Assembly BioSample Geographic location 	Assembly BioSample Host 	Assembly BioSample Host disease 	Assembly BioSample Identified by 	Assembly BioSample Sample Identifiers Database	Assembly BioSample Sample Identifiers Label	Assembly BioSample Sample Identifiers Value	Assembly BioSample IFSAC category 	Assembly BioSample Isolate 	Assembly BioSample Isolate name alias 	Assembly BioSample Isolation source 	Assembly BioSample Last updated	Assembly BioSample Latitude / Longitude 	Assembly BioSample Models	Assembly BioSample Owner Contact Lab	Assembly BioSample Owner Name	Assembly BioSample Package	Assembly BioSample Project name  	Assembly BioSample Publication date	Assembly BioSample Sample name 	Assembly BioSample Serotype 	Assembly BioSample Serovar 	Assembly BioSample Sex 	Assembly BioSample Source type 	Assembly BioSample Status Status	Assembly BioSample Status When	Assembly BioSample Strain 	Assembly BioSample Sub-species 	Assembly BioSample Submission date	Assembly BioSample Tissue 	Assembly Blast URL	Assembly Description	Assembly Grouping Method	Assembly Level	Assembly Linked Assembly Accession	Assembly Linked Assembly Type	Assembly LongName	Assembly Name	Assembly Notes 	Assembly Paired Assembly Accession	Assembly Paired Assembly Changed	Assembly Paired Assembly Manual Diff	Assembly Paired Assembly Name	Assembly Paired Assembly Only Genbank	Assembly Paired Assembly Only RefSeq	Assembly Paired Assembly Status	Assembly Refseq Category	Assembly Release Date	Assembly Sequencing Tech	Assembly Status	Assembly Submitter	Assembly Suppression Reason	Assembly Synonym	Assembly Type	Assembly Stats Contig L50	Assembly Stats Contig N50	Assembly Stats Gaps Between Scaffolds Count	Assembly Stats GC Count	Assembly Stats GC Percent	Assembly Stats Genome Coverage	Assembly Stats Number of Component Sequences	Assembly Stats Number of Contigs	Assembly Stats Number of Organelles	Assembly Stats Number of Scaffolds	Assembly Stats Scaffold L50	Assembly Stats Scaffold N50	Assembly Stats Total Number of Chromosomes	Assembly Stats Total Sequence Length	Assembly Stats Total Ungapped Length	CheckM completeness	CheckM completeness percentile	CheckM contamination	CheckM marker set	CheckM marker set rank	CheckM species tax id	CheckM version	Current Accession	Organelle Assembly Name	Organelle BioProject Accessions	Organelle Description	Organelle Infraspecific Name	Organelle Submitter	Organelle Total Seq Length	Organism Common Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Organism Infraspecific Names Strain	Organism Name	Organism Pangolin Classification	Organism Taxonomic ID	Source Database	Type Material Display Text	Type Material Label	WGS contigs URL	WGS project accession	WGS URL
GCF_004028165.1	100	GCA_003864255.1	100	type	Aestuariirhabdus litorea	100	mismatch	category_na	Inconclusive	declared species has no type assembly		no-type		no_type	na		Endozoicomonadaceae bacterium GTF-13	Endozoicomonadaceae bacterium GTF-13									64		3345	13	3422	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2020-03-05			4.11		SOAPdenovo v. 2			PRJNA485668	PRJNA485668			Endozoicomonadaceae bacterium GTF-13 Genome sequencing and assembly	SAMN09812355		sample_type	water								2017-01-20										Endozoicomonadaceae bacterium GTF-13		2506149	Microbe sample from Endozoicomonadaceae bacterium GTF-13			South Korea: Gangjin area					Sample name	tidal flat				tidal flats	2019-01-18T00:37:44.250		Microbe, viral or environmental		Chung Ang University	Microbe.1.0		2019-01-18T00:37:44.250						live	2019-01-18T00:37:44.250	GTF-13		2018-08-13T02:19:03.287					Contig				ASM402816v1	genus undefined	GCA_004028165.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2019-01-16	Illumina	suppressed	Chung Ang University	This record was removed by RefSeq staff. Please contact info@ncbi.nlm.nih.gov for further details. Reason: genus undefined		haploid	1	2189692				11	7	7		7	1	2189692		3663152	3663152								GCF_004028165.1													GTF-13	Endozoicomonadaceae bacterium GTF-13		2506149	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/SBHR01	SBHR01	https://www.ncbi.nlm.nih.gov/nuccore/SBHR00000000.1
GCA_004028165.1	100	GCA_003864255.1	100	type	Aestuariirhabdus litorea	100	mismatch	category_na	Inconclusive	declared species has no type assembly		no-type		no_type	na		Endozoicomonadaceae bacterium GTF-13	Endozoicomonadaceae bacterium GTF-13									64		3337	10	3411	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2019-01-11			4.7		SOAPdenovo v. 2			PRJNA485668	PRJNA485668			Endozoicomonadaceae bacterium GTF-13 Genome sequencing and assembly	SAMN09812355		strain	GTF-13								2017-01-20										Endozoicomonadaceae bacterium GTF-13		2506149	Microbe sample from Endozoicomonadaceae bacterium GTF-13			South Korea: Gangjin area					Sample name	tidal flat				tidal flats	2019-01-18T00:37:44.250		Microbe, viral or environmental		Chung Ang University	Microbe.1.0		2019-01-18T00:37:44.250						live	2019-01-18T00:37:44.250	GTF-13		2018-08-13T02:19:03.287					Contig				ASM402816v1	genus undefined	GCF_004028165.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			suppressed		2019-01-16	Illumina	current	Chung Ang University			haploid	1	2189692		2191169	60	11	7	7		7	1	2189692		3663152	3663152								GCA_004028165.1													GTF-13	Endozoicomonadaceae bacterium GTF-13		2506149	SOURCE_DATABASE_GENBANK			https://www.ncbi.nlm.nih.gov/Traces/wgs/SBHR01	SBHR01	https://www.ncbi.nlm.nih.gov/nuccore/SBHR00000000.1
GCA_004028165.1	100	GCA_003864255.1	100	type	Aestuariirhabdus litorea	100	mismatch	category_na	Inconclusive	declared species has no type assembly		no-type		no_type	na		Endozoicomonadaceae bacterium GTF-13	Endozoicomonadaceae bacterium GTF-13									64		3337	10	3411	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2019-01-11			4.7		SOAPdenovo v. 2			PRJNA485668	PRJNA485668			Endozoicomonadaceae bacterium GTF-13 Genome sequencing and assembly	SAMN09812355		isolation_source	tidal flats								2017-01-20										Endozoicomonadaceae bacterium GTF-13		2506149	Microbe sample from Endozoicomonadaceae bacterium GTF-13			South Korea: Gangjin area					Sample name	tidal flat				tidal flats	2019-01-18T00:37:44.250		Microbe, viral or environmental		Chung Ang University	Microbe.1.0		2019-01-18T00:37:44.250						live	2019-01-18T00:37:44.250	GTF-13		2018-08-13T02:19:03.287					Contig				ASM402816v1	genus undefined	GCF_004028165.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			suppressed		2019-01-16	Illumina	current	Chung Ang University			haploid	1	2189692		2191169	60	11	7	7		7	1	2189692		3663152	3663152								GCA_004028165.1													GTF-13	Endozoicomonadaceae bacterium GTF-13		2506149	SOURCE_DATABASE_GENBANK			https://www.ncbi.nlm.nih.gov/Traces/wgs/SBHR01	SBHR01	https://www.ncbi.nlm.nih.gov/nuccore/SBHR00000000.1
GCA_004028165.1	100	GCA_003864255.1	100	type	Aestuariirhabdus litorea	100	mismatch	category_na	Inconclusive	declared species has no type assembly		no-type		no_type	na		Endozoicomonadaceae bacterium GTF-13	Endozoicomonadaceae bacterium GTF-13									64		3337	10	3411	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2019-01-11			4.7		SOAPdenovo v. 2			PRJNA485668	PRJNA485668			Endozoicomonadaceae bacterium GTF-13 Genome sequencing and assembly	SAMN09812355		collection_date	2017-01-20								2017-01-20										Endozoicomonadaceae bacterium GTF-13		2506149	Microbe sample from Endozoicomonadaceae bacterium GTF-13			South Korea: Gangjin area					Sample name	tidal flat				tidal flats	2019-01-18T00:37:44.250		Microbe, viral or environmental		Chung Ang University	Microbe.1.0		2019-01-18T00:37:44.250						live	2019-01-18T00:37:44.250	GTF-13		2018-08-13T02:19:03.287					Contig				ASM402816v1	genus undefined	GCF_004028165.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			suppressed		2019-01-16	Illumina	current	Chung Ang University			haploid	1	2189692		2191169	60	11	7	7		7	1	2189692		3663152	3663152								GCA_004028165.1													GTF-13	Endozoicomonadaceae bacterium GTF-13		2506149	SOURCE_DATABASE_GENBANK			https://www.ncbi.nlm.nih.gov/Traces/wgs/SBHR01	SBHR01	https://www.ncbi.nlm.nih.gov/nuccore/SBHR00000000.1
GCA_004028165.1	100	GCA_003864255.1	100	type	Aestuariirhabdus litorea	100	mismatch	category_na	Inconclusive	declared species has no type assembly		no-type		no_type	na		Endozoicomonadaceae bacterium GTF-13	Endozoicomonadaceae bacterium GTF-13									64		3337	10	3411	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2019-01-11			4.7		SOAPdenovo v. 2			PRJNA485668	PRJNA485668			Endozoicomonadaceae bacterium GTF-13 Genome sequencing and assembly	SAMN09812355		geo_loc_name	South Korea: Gangjin area								2017-01-20										Endozoicomonadaceae bacterium GTF-13		2506149	Microbe sample from Endozoicomonadaceae bacterium GTF-13			South Korea: Gangjin area					Sample name	tidal flat				tidal flats	2019-01-18T00:37:44.250		Microbe, viral or environmental		Chung Ang University	Microbe.1.0		2019-01-18T00:37:44.250						live	2019-01-18T00:37:44.250	GTF-13		2018-08-13T02:19:03.287					Contig				ASM402816v1	genus undefined	GCF_004028165.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			suppressed		2019-01-16	Illumina	current	Chung Ang University			haploid	1	2189692		2191169	60	11	7	7		7	1	2189692		3663152	3663152								GCA_004028165.1													GTF-13	Endozoicomonadaceae bacterium GTF-13		2506149	SOURCE_DATABASE_GENBANK			https://www.ncbi.nlm.nih.gov/Traces/wgs/SBHR01	SBHR01	https://www.ncbi.nlm.nih.gov/nuccore/SBHR00000000.1
GCA_004028165.1	100	GCA_003864255.1	100	type	Aestuariirhabdus litorea	100	mismatch	category_na	Inconclusive	declared species has no type assembly		no-type		no_type	na		Endozoicomonadaceae bacterium GTF-13	Endozoicomonadaceae bacterium GTF-13									64		3337	10	3411	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI	2019-01-11			4.7		SOAPdenovo v. 2			PRJNA485668	PRJNA485668			Endozoicomonadaceae bacterium GTF-13 Genome sequencing and assembly	SAMN09812355		sample_type	water								2017-01-20										Endozoicomonadaceae bacterium GTF-13		2506149	Microbe sample from Endozoicomonadaceae bacterium GTF-13			South Korea: Gangjin area					Sample name	tidal flat				tidal flats	2019-01-18T00:37:44.250		Microbe, viral or environmental		Chung Ang University	Microbe.1.0		2019-01-18T00:37:44.250						live	2019-01-18T00:37:44.250	GTF-13		2018-08-13T02:19:03.287					Contig				ASM402816v1	genus undefined	GCF_004028165.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			suppressed		2019-01-16	Illumina	current	Chung Ang University			haploid	1	2189692		2191169	60	11	7	7		7	1	2189692		3663152	3663152								GCA_004028165.1													GTF-13	Endozoicomonadaceae bacterium GTF-13		2506149	SOURCE_DATABASE_GENBANK			https://www.ncbi.nlm.nih.gov/Traces/wgs/SBHR01	SBHR01	https://www.ncbi.nlm.nih.gov/nuccore/SBHR00000000.1
GCF_002864045.1	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	species_match	type	OK	na	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	Endozoicomonas acroporae	Endozoicomonas acroporae									101		4863	101	5065	Best-placed reference protein set; GeneMarkS-2+	GCF_002864045.1-RS_2025_03_28	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-03-28			6.9		CLC Genomics Workbench v. Dec-2017			PRJNA422318	PRJNA422318			Endozoicomonas acroporae strain:Acr-14 Genome sequencing and assembly	SAMN08174373		strain	Acr-14								Not Available										Endozoicomonas acroporae		1701104	Microbe sample from Endozoicomonas acroporae			Taiwan	Coral				Sample name	Endozoicomonas Acroporae sp. Acr-14				missing	2018-01-05T10:42:13.983		Microbe, viral or environmental		Academia Sinica	Microbe.1.0		2017-12-13T00:00:00.000						live	2017-12-13T23:14:02.420	Acr-14		2017-12-13T23:14:02.420					Contig				ASM286404v1		GCA_002864045.1						current	reference genome	2018-01-05	Illumina MiSeq	current	Academia Sinica			haploid	40	47658		2973908	49	448	309	309		309	40	47658		6048850	6048850	99.22		0.95	Oceanospirillales	order	1701104	v1.2.3	GCF_002864045.1													Acr-14	Endozoicomonas acroporae		1701104	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/PJPV01	PJPV01	https://www.ncbi.nlm.nih.gov/nuccore/PJPV00000000.1
GCF_002864045.1	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	species_match	type	OK	na	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	Endozoicomonas acroporae	Endozoicomonas acroporae									101		4863	101	5065	Best-placed reference protein set; GeneMarkS-2+	GCF_002864045.1-RS_2025_03_28	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-03-28			6.9		CLC Genomics Workbench v. Dec-2017			PRJNA422318	PRJNA422318			Endozoicomonas acroporae strain:Acr-14 Genome sequencing and assembly	SAMN08174373		host	Coral								Not Available										Endozoicomonas acroporae		1701104	Microbe sample from Endozoicomonas acroporae			Taiwan	Coral				Sample name	Endozoicomonas Acroporae sp. Acr-14				missing	2018-01-05T10:42:13.983		Microbe, viral or environmental		Academia Sinica	Microbe.1.0		2017-12-13T00:00:00.000						live	2017-12-13T23:14:02.420	Acr-14		2017-12-13T23:14:02.420					Contig				ASM286404v1		GCA_002864045.1						current	reference genome	2018-01-05	Illumina MiSeq	current	Academia Sinica			haploid	40	47658		2973908	49	448	309	309		309	40	47658		6048850	6048850	99.22		0.95	Oceanospirillales	order	1701104	v1.2.3	GCF_002864045.1													Acr-14	Endozoicomonas acroporae		1701104	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/PJPV01	PJPV01	https://www.ncbi.nlm.nih.gov/nuccore/PJPV00000000.1
GCF_002864045.1	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	species_match	type	OK	na	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	Endozoicomonas acroporae	Endozoicomonas acroporae									101		4863	101	5065	Best-placed reference protein set; GeneMarkS-2+	GCF_002864045.1-RS_2025_03_28	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-03-28			6.9		CLC Genomics Workbench v. Dec-2017			PRJNA422318	PRJNA422318			Endozoicomonas acroporae strain:Acr-14 Genome sequencing and assembly	SAMN08174373		isolation_source	missing								Not Available										Endozoicomonas acroporae		1701104	Microbe sample from Endozoicomonas acroporae			Taiwan	Coral				Sample name	Endozoicomonas Acroporae sp. Acr-14				missing	2018-01-05T10:42:13.983		Microbe, viral or environmental		Academia Sinica	Microbe.1.0		2017-12-13T00:00:00.000						live	2017-12-13T23:14:02.420	Acr-14		2017-12-13T23:14:02.420					Contig				ASM286404v1		GCA_002864045.1						current	reference genome	2018-01-05	Illumina MiSeq	current	Academia Sinica			haploid	40	47658		2973908	49	448	309	309		309	40	47658		6048850	6048850	99.22		0.95	Oceanospirillales	order	1701104	v1.2.3	GCF_002864045.1													Acr-14	Endozoicomonas acroporae		1701104	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/PJPV01	PJPV01	https://www.ncbi.nlm.nih.gov/nuccore/PJPV00000000.1
GCF_002864045.1	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	species_match	type	OK	na	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	Endozoicomonas acroporae	Endozoicomonas acroporae									101		4863	101	5065	Best-placed reference protein set; GeneMarkS-2+	GCF_002864045.1-RS_2025_03_28	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-03-28			6.9		CLC Genomics Workbench v. Dec-2017			PRJNA422318	PRJNA422318			Endozoicomonas acroporae strain:Acr-14 Genome sequencing and assembly	SAMN08174373		collection_date	Not Available								Not Available										Endozoicomonas acroporae		1701104	Microbe sample from Endozoicomonas acroporae			Taiwan	Coral				Sample name	Endozoicomonas Acroporae sp. Acr-14				missing	2018-01-05T10:42:13.983		Microbe, viral or environmental		Academia Sinica	Microbe.1.0		2017-12-13T00:00:00.000						live	2017-12-13T23:14:02.420	Acr-14		2017-12-13T23:14:02.420					Contig				ASM286404v1		GCA_002864045.1						current	reference genome	2018-01-05	Illumina MiSeq	current	Academia Sinica			haploid	40	47658		2973908	49	448	309	309		309	40	47658		6048850	6048850	99.22		0.95	Oceanospirillales	order	1701104	v1.2.3	GCF_002864045.1													Acr-14	Endozoicomonas acroporae		1701104	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/PJPV01	PJPV01	https://www.ncbi.nlm.nih.gov/nuccore/PJPV00000000.1
GCF_002864045.1	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	species_match	type	OK	na	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	Endozoicomonas acroporae	Endozoicomonas acroporae									101		4863	101	5065	Best-placed reference protein set; GeneMarkS-2+	GCF_002864045.1-RS_2025_03_28	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-03-28			6.9		CLC Genomics Workbench v. Dec-2017			PRJNA422318	PRJNA422318			Endozoicomonas acroporae strain:Acr-14 Genome sequencing and assembly	SAMN08174373		geo_loc_name	Taiwan								Not Available										Endozoicomonas acroporae		1701104	Microbe sample from Endozoicomonas acroporae			Taiwan	Coral				Sample name	Endozoicomonas Acroporae sp. Acr-14				missing	2018-01-05T10:42:13.983		Microbe, viral or environmental		Academia Sinica	Microbe.1.0		2017-12-13T00:00:00.000						live	2017-12-13T23:14:02.420	Acr-14		2017-12-13T23:14:02.420					Contig				ASM286404v1		GCA_002864045.1						current	reference genome	2018-01-05	Illumina MiSeq	current	Academia Sinica			haploid	40	47658		2973908	49	448	309	309		309	40	47658		6048850	6048850	99.22		0.95	Oceanospirillales	order	1701104	v1.2.3	GCF_002864045.1													Acr-14	Endozoicomonas acroporae		1701104	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/PJPV01	PJPV01	https://www.ncbi.nlm.nih.gov/nuccore/PJPV00000000.1
GCF_002864045.1	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	species_match	type	OK	na	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	Endozoicomonas acroporae	Endozoicomonas acroporae									101		4863	101	5065	Best-placed reference protein set; GeneMarkS-2+	GCF_002864045.1-RS_2025_03_28	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-03-28			6.9		CLC Genomics Workbench v. Dec-2017			PRJNA422318	PRJNA422318			Endozoicomonas acroporae strain:Acr-14 Genome sequencing and assembly	SAMN08174373		sample_type	single cell								Not Available										Endozoicomonas acroporae		1701104	Microbe sample from Endozoicomonas acroporae			Taiwan	Coral				Sample name	Endozoicomonas Acroporae sp. Acr-14				missing	2018-01-05T10:42:13.983		Microbe, viral or environmental		Academia Sinica	Microbe.1.0		2017-12-13T00:00:00.000						live	2017-12-13T23:14:02.420	Acr-14		2017-12-13T23:14:02.420					Contig				ASM286404v1		GCA_002864045.1						current	reference genome	2018-01-05	Illumina MiSeq	current	Academia Sinica			haploid	40	47658		2973908	49	448	309	309		309	40	47658		6048850	6048850	99.22		0.95	Oceanospirillales	order	1701104	v1.2.3	GCF_002864045.1													Acr-14	Endozoicomonas acroporae		1701104	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/PJPV01	PJPV01	https://www.ncbi.nlm.nih.gov/nuccore/PJPV00000000.1
GCF_002864045.1	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	species_match	type	OK	na	99.98	GCA_052071395.1	99.39	type	Endozoicomonas acroporae	95.5	Endozoicomonas acroporae	Endozoicomonas acroporae									101		4863	101	5065	Best-placed reference protein set; GeneMarkS-2+	GCF_002864045.1-RS_2025_03_28	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-03-28			6.9		CLC Genomics Workbench v. Dec-2017			PRJNA422318	PRJNA422318			Endozoicomonas acroporae strain:Acr-14 Genome sequencing and assembly	SAMN08174373		type-material	type strain of Endozoicomonas acroporae								Not Available										Endozoicomonas acroporae		1701104	Microbe sample from Endozoicomonas acroporae			Taiwan	Coral				Sample name	Endozoicomonas Acroporae sp. Acr-14				missing	2018-01-05T10:42:13.983		Microbe, viral or environmental		Academia Sinica	Microbe.1.0		2017-12-13T00:00:00.000						live	2017-12-13T23:14:02.420	Acr-14		2017-12-13T23:14:02.420					Contig				ASM286404v1		GCA_002864045.1						current	reference genome	2018-01-05	Illumina MiSeq	current	Academia Sinica			haploid	40	47658		2973908	49	448	309	309		309	40	47658		6048850	6048850	99.22		0.95	Oceanospirillales	order	1701104	v1.2.3	GCF_002864045.1													Acr-14	Endozoicomonas acroporae		1701104	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/PJPV01	PJPV01	https://www.ncbi.nlm.nih.gov/nuccore/PJPV00000000.1
GCF_010994325.1	98.9	GCA_052071395.1	91	type	Endozoicomonas acroporae	87.23	species_match	category_na	OK	na	98.9	GCA_052071395.1	91	type	Endozoicomonas acroporae	87.23	Endozoicomonas acroporae	Endozoicomonas acroporae									102		4944	79	5125	Best-placed reference protein set; GeneMarkS-2+	GCF_010994325.1-RS_2025_03_29	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-03-29			6.9		CLC Genomics Workbench v. 1.10.1			PRJNA513226	PRJNA513226			Endozoicomonas acroporae Genome sequencing and assembly	SAMN10698926		host	Acropora sp.		PRJNA513226						NA										Endozoicomonas acroporae		1701104	Microbe sample from Endozoicomonas acroporae			Taiwan:Kenting	Acropora sp.				Sample name	E. acroporae Acr-5				coral	2020-02-26T12:38:02.973		Microbe, viral or environmental		Academia Sinica	Microbe.1.0		2020-02-26T12:38:02.973						live	2020-02-26T12:38:02.973	Acr-5		2019-01-07T02:42:03.847					Contig				ASM1099432v1		GCA_010994325.1						current		2020-02-24	Illumina MiSeq	current	Academia Sinica			haploid	34	58040		2972146	49.5	307	295	295		295	34	58040		6034674	6034674	99.66	40	1.61	Oceanospirillales	order	1701104	v1.2.3	GCF_010994325.1													Acr-5	Endozoicomonas acroporae		1701104	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/SAUU01	SAUU01	https://www.ncbi.nlm.nih.gov/nuccore/SAUU00000000.1
GCF_010994325.1	98.9	GCA_052071395.1	91	type	Endozoicomonas acroporae	87.23	species_match	category_na	OK	na	98.9	GCA_052071395.1	91	type	Endozoicomonas acroporae	87.23	Endozoicomonas acroporae	Endozoicomonas acroporae									102		4944	79	5125	Best-placed reference protein set; GeneMarkS-2+	GCF_010994325.1-RS_2025_03_29	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2025-03-29			6.9		CLC Genomics Workbench v. 1.10.1			PRJNA513226	PRJNA513226			Endozoicomonas acroporae Genome sequencing and assembly	SAMN10698926		isolation_source	coral		PRJNA513226						NA										Endozoicomonas acroporae		1701104	Microbe sample from Endozoicomonas acroporae			Taiwan:Kenting	Acropora sp.				Sample name	E. acroporae Acr-5				coral	2020-02-26T12:38:02.973		Microbe, viral or environmental		Academia Sinica	Microbe.1.0		2020-02-26T12:38:02.973						live	2020-02-26T12:38:02.973	Acr-5		2019-01-07T02:42:03.847					Contig				ASM1099432v1		GCA_010994325.1						current		2020-02-24	Illumina MiSeq	current	Academia Sinica			haploid	34	58040		2972146	49.5	307	295	295		295	34	58040		6034674	6034674	99.66	40	1.61	Oceanospirillales	order	1701104	v1.2.3	GCF_010994325.1													Acr-5	Endozoicomonas acroporae		1701104	SOURCE_DATABASE_REFSEQ			https://www.ncbi.nlm.nih.gov/Traces/wgs/SAUU01	SAUU01	https://www.ncbi.nlm.nih.gov/nuccore/SAUU00000000.1
